Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","250","France","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","10850","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2023","2023","ha","23850","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2023","2023","kg/ha","19702.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2023","2023","t","469910","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2024","2024","ha","21480","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2024","2024","kg/ha","19069.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2024","2024","t","409620","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01345","Peaches and nectarines","2019","2019","ha","9040","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01345","Peaches and nectarines","2019","2019","kg/ha","22435.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01345","Peaches and nectarines","2019","2019","t","202820","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01345","Peaches and nectarines","2020","2020","ha","11660","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01345","Peaches and nectarines","2020","2020","kg/ha","20077.2","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01345","Peaches and nectarines","2020","2020","t","234100","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01345","Peaches and nectarines","2021","2021","ha","11770","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01345","Peaches and nectarines","2021","2021","kg/ha","14939.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01345","Peaches and nectarines","2021","2021","t","175840","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01345","Peaches and nectarines","2022","2022","ha","11500","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01345","Peaches and nectarines","2022","2022","kg/ha","20176.5","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01345","Peaches and nectarines","2022","2022","t","232030","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01345","Peaches and nectarines","2023","2023","ha","11220","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01345","Peaches and nectarines","2023","2023","kg/ha","19856.5","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01345","Peaches and nectarines","2023","2023","t","222790","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01345","Peaches and nectarines","2024","2024","ha","11060","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01345","Peaches and nectarines","2024","2024","kg/ha","21403.3","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01345","Peaches and nectarines","2024","2024","t","236720","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01342.01","Pears","2019","2019","ha","5250","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01342.01","Pears","2019","2019","kg/ha","22824.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01342.01","Pears","2019","2019","t","119830","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01342.01","Pears","2020","2020","ha","5900","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01342.01","Pears","2020","2020","kg/ha","25535.6","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01342.01","Pears","2020","2020","t","150660","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01342.01","Pears","2021","2021","ha","5890","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01342.01","Pears","2021","2021","kg/ha","11726.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01342.01","Pears","2021","2021","t","69070","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01342.01","Pears","2022","2022","ha","5910","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01342.01","Pears","2022","2022","kg/ha","24123.5","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01342.01","Pears","2022","2022","t","142570","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01342.01","Pears","2023","2023","ha","6080","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01342.01","Pears","2023","2023","kg/ha","21093.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01342.01","Pears","2023","2023","t","128250","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01342.01","Pears","2024","2024","ha","6220","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01342.01","Pears","2024","2024","kg/ha","24416.4","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01342.01","Pears","2024","2024","t","151870","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01705","Peas, dry","2019","2019","ha","175570","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01705","Peas, dry","2019","2019","kg/ha","4040.4","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01705","Peas, dry","2019","2019","t","709380","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01705","Peas, dry","2020","2020","ha","202690","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01705","Peas, dry","2020","2020","kg/ha","2757","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01705","Peas, dry","2020","2020","t","558810","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01705","Peas, dry","2021","2021","ha","194330","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01705","Peas, dry","2021","2021","kg/ha","2841.4","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01705","Peas, dry","2021","2021","t","552160","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01705","Peas, dry","2022","2022","ha","133490","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01705","Peas, dry","2022","2022","kg/ha","2995.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01705","Peas, dry","2022","2022","t","399910","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01705","Peas, dry","2023","2023","ha","151600","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01705","Peas, dry","2023","2023","kg/ha","3200.5","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01705","Peas, dry","2023","2023","t","485190","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01705","Peas, dry","2024","2024","ha","166410","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01705","Peas, dry","2024","2024","kg/ha","2924.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01705","Peas, dry","2024","2024","t","486710","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01242","Peas, green","2019","2019","ha","42750","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01242","Peas, green","2019","2019","kg/ha","6600.9","A","Official value",""
